Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Сибплит,,"Мебель на заказ; ЛДСП, ДВПО, МДФ; Мебель для кухни; Распиловка древесины; Мебельные фасады; Изделия из камня для помещений","улица Демьяна Бедного, 55",105 офис; 1 этаж,630005,Ипподромский м-н,Центральный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+07:00,5.0,3,89139159371,,,,,http://sibplit.ru,,,,,https://wa.me/79139159371,,,,,,,,,,55.048519,82.933992,https://2gis.com/firm/70000001083993072,branch
СибЛофт-Крафт,производственная компания,"Мебель на заказ; Электромонтажные работы; Корпусная мебель; Офисная мебель; Полимерная порошковая окраска; Распиловка древесины; Склады индивидуального хранения; Мебельная фурнитура; Металлоизделия; Мебель для кухни; Мебель для ванных комнат; ЛДСП, ДВПО, МДФ; Детская мебель","Базарная площадь, 1",1 помещение,633209,,,Искитим,Искитим городской округ,Новосибирская область,Россия,Пн: 10:00-18:30; Вт: 10:00-18:30; Ср: 10:00-18:30; Чт: 10:00-18:30; Пт: 10:00-18:30 (по предварительному звонку),+07:00,5.0,13,89915034105,,,,,http://sibloft-craft.ru,,,,https://vk.com/sibloft_kraft,https://wa.me/79915034105,,,,,,,,,,54.636575,83.298096,https://2gis.com/firm/70000001045593797,branch
Соланж,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни,"улица Гребенщикова, 7",1 этаж,630061,Родники ж/м,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00,+07:00,4.9,38,89231072111,83833750711,,,,,,,,,https://wa.me/79231072111,,,,,,,,,,55.109382,82.93867,https://2gis.com/firm/70000001043891563,branch
Соло,мебельная компания,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни,"Фабричная улица, 31/1",3 офис; 1 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00 (по предварительному звонку: пн-пт),+07:00,4.5,35,89137774709,,,,,,,,,,https://wa.me/79134518387,https://wa.me/79137774709,,,,,,,,,55.01944,82.912279,https://2gis.com/firm/141265769623826,branch
Соло,мебельная фирма,Мебель на заказ; Мебельные фасады; Мебель для кухни; Корпусная мебель; Межкомнатные двери,"Советское шоссе, 12",,630526,,,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,,,89237759500,,,,,,,,,,https://wa.me/79237759500,,,,,,,,,,54.903274,83.00484,https://2gis.com/firm/70000001007177867,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Стеновые панели; Мягкая мебель; Корпусная мебель,"Светлановская улица, 50",4 сектор; 0 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,,,89955740717,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,55.081715,82.933069,https://2gis.com/firm/70000001115659315,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Мягкая мебель; Детская мебель,"Светлановская улица, 50",54 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,5.0,2,89955740717,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,55.081068,82.932318,https://2gis.com/firm/70000001111153620,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Стеновые панели; Мягкая мебель; Корпусная мебель,"улица Сибиряков-Гвардейцев, 49/1 к2",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+07:00,5.0,1,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,54.952097,82.915195,https://2gis.com/firm/70000001101038620,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Мягкая мебель; Детская мебель,"Светлановская улица, 50",1 сектор; 0 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.8,19,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,55.081932,82.93382,https://2gis.com/firm/70000001078922647,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Детская мебель; Мягкая мебель,"Большевистская улица, 131 к2",20 офис; 6 сектор; 1 этаж,630083,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+07:00,5.0,26,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,54.999919,82.958722,https://2gis.com/firm/70000001075765158,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Мягкая мебель; Детская мебель,"Северный проезд, 12/13",2 зал,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.2,5,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,54.952605,82.912024,https://2gis.com/firm/70000001066054675,branch
Сон-Я,производство,Мебель на заказ; Стеновые панели; Мягкая мебель; Корпусная мебель,"улица Королёва, 40 к128",2 этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00 (по предварительному звонку),+07:00,5.0,2,89618770717,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79618770717,,,viber://chat/?number=79618770717,,,https://t.me/+79618770717,,,,55.058619,82.96458,https://2gis.com/firm/70000001043300333,branch
СонНата,,Мебель на заказ; Матрасы; Мягкая мебель,"улица Богдана Хмельницкого, 103 к5",,630027,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-15:00,+07:00,,,89139850168,,,,,,,,,https://vk.com/sonnata54,https://wa.me/79139850168,,,,,,https://t.me/+79139850168,,,,55.101114,82.980449,https://2gis.com/firm/70000001093725419,branch
