Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Астолио,мебельная компания,"Мебель на заказ; Мебельные фабрики; Распиловка древесины; Офисная мебель; Корпусная мебель; Мебель для кухни; Мягкая мебель; Детская мебель; Мебель для учебных учреждений; ЛДСП, ДВПО, МДФ","Трикотажная улица, 52",1 этаж,630051,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,4.3,26,83833830383,88006002747,,astolio@mail.ru,,http://astolio.ru,,,,https://vk.com/mebel_astolio,https://wa.me/79133791168,,,,,,,,,,55.058759,82.977334,https://2gis.com/firm/70000001052009648,branch
Астолио,мебельная компания,"Мебель на заказ; Мебельные фабрики; Офисная мебель; Корпусная мебель; Мебель для кухни; Мягкая мебель; Детская мебель; Мебель для учебных учреждений; Распиловка древесины; ЛДСП, ДВПО, МДФ","Почтовый Лог, 37а",3 бокс; 2 этаж,630124,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,4.5,86,89139841285,88006002747,,astolio@mail.ru,,http://astolio.ru,,,,https://vk.com/mebel_astolio,https://wa.me/79133791168,,,,,,,,,,55.049213,82.999815,https://2gis.com/firm/141266769984115,branch
Астория,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Офисная мебель,"Кутателадзе, 4",1 этаж,630090,Верхняя зона Академгородка м-н,Советский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.4,13,89130061140,,,,,http://aurora-mebel.ru,,,,,,,,,,,,,,,54.859216,83.103728,https://2gis.com/firm/141265769894271,branch
Атлас,мебельная фабрика,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебельные фасады; Детская мебель; Мебель для ванных комнат; Дизайн интерьеров,"улица Бориса Богаткова, 266а",36 офис; 3 этаж,630089,Золотая Нива м-н,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.9,176,89237881888,89537699888,,mfatlas@mail.ru,,http://www.mfatlas.ru,,,,https://vk.com/mebel_v_nsk154,https://wa.me/79237881888,https://wa.me/79537699888,,,,,https://t.me/+79237881888,,,,55.042363,82.985413,https://2gis.com/firm/70000001019903200,branch
Атмосфера,мебельная фабрика,Мебель на заказ; Мебельные фабрики; Офисная мебель; Корпусная мебель; Мягкая мебель; Мебель для кухни; Полимерная порошковая окраска; Сварочные работы,"Кайтымовская улица, 61",2 этаж,630129,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 08:00-12:00, 12:45-17:00; Вт: 08:00-12:00, 12:45-17:00; Ср: 08:00-12:00, 12:45-17:00; Чт: 08:00-12:00, 12:45-17:00; Пт: 08:00-12:00, 12:45-17:00",+07:00,5.0,10,83833630069,89529219609,,,,http://atmo-store.ru,,,,,https://wa.me/79529219609,,,,,,,,,,55.112877,82.997935,https://2gis.com/firm/70000001043691836,branch
Аэр вэй,производственная компания,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для учебных учреждений; Офисная мебель; Пищевое оборудование; Мебель для культурно-досуговых учреждений; Мебель для кухни; Мебель для общественного питания,"Большевистская улица, 131",503 офис; 5 этаж,630083,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+07:00,2.1,1,83832125362,89628268689,83833571092,,,http://sibirmebel.ru,,,,,https://wa.me/79628268689,https://wa.me/79231700311,,,,,,,,,54.9994,82.960063,https://2gis.com/firm/141265769866604,branch
Багацце,мебельная фабрика,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для ванных комнат; Мебель для кухни; Офисная мебель; Металлическая мебель; Мебель для общественного питания; Мебель для салонов красоты; Стеллажи и витрины,"Станционная улица, 32 к13",цокольный этаж,630108,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,4.9,91,89137224248,,,,,http://bagacce.ru/,,,,https://vk.com/club221927011,https://wa.me/79137224248,,,,,,https://t.me/+79137224248,,,,55.001976,82.853785,https://2gis.com/firm/70000001069155635,branch
Баланс мебель,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат,"улица Ватутина, 1",,630078,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00 (по предварительной записи),+07:00,5.0,29,89231558000,,,mebel-balance@yandex.ru,,http://max.ru/u/f9LHodD0cOItuN5lORnBjN6DYkPOnqWWaZyR8uBKQxrOlsVzRfYg4ScLaMs,http://баланс-мебель.рф,,,https://vk.com/balancem,https://wa.me/79231558000,,,,,,https://t.me/balance_mebel54,,,,54.991886,82.881686,https://2gis.com/firm/70000001101711327,branch
Баланс мебель,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат,"улица Сибиряков-Гвардейцев, 51/2",2 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00 (по предварительной записи),+07:00,5.0,66,89231558000,,,mebel-balance@yandex.ru,,http://max.ru/u/f9LHodD0cOItuN5lORnBjN6DYkPOnqWWaZyR8uBKQxrOlsVzRfYg4ScLaMs,http://баланс-мебель.рф,,,https://vk.com/balancem,https://wa.me/79231558000,,,,,,https://t.me/balance_mebel54,,,,54.946562,82.900405,https://2gis.com/firm/70000001097341792,branch
Бвк-Бердск,салон мебели для офиса,Мебель на заказ; Офисная мебель; Мебель для учебных учреждений; Мебель для общественного питания; Ремонт мебели; Корпусная мебель; Металлическая мебель; Мебель для кухни; Торгово-выставочное оборудование; Стеллажи и витрины; Сейфы; Сборка мебели; Детское игровое оборудование; Медицинская и лабораторная мебель,"улица Карла Маркса, 23",3 офис; 1 этаж,633010,,,Бердск,Бердск городской округ,Новосибирская область,Россия,Пн: 09:30-17:30; Вт: 09:30-17:30; Ср: 09:30-17:30; Чт: 09:30-17:30; Пт: 09:30-15:00,+07:00,4.2,10,89139072260,89130061102,83832871102,,,http://bvk-berdsk.ru,,,,,https://wa.me/79130061102,,,,,,,,,,54.761304,83.095744,https://2gis.com/firm/141265769537954,branch
Белорусская мебель,компания по изготовлению мебели на заказ,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Пристанский переулок, 2",,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00,+07:00,,,89628386026,,,,,http://belmebel.pro,,,,,,,,,,,,,,,55.014729,82.919074,https://2gis.com/firm/70000001113556508,branch
